order_id,customer_id,vendor_id,order_date,product_category,order_amount,payment_method,delivery_status,customer_rating,region
ORD_00808,CUST_304,VEND_421,08-05-2023,Sports,431.75,DEbiT CArd,Cancelled,bad,Europe
ORD_00809,CUST_293,VEND_268,30-12-2023,Electronics,774.87,UPI,Cancelled,1.6,Asia
ORD_00810,CUST_735,VEND_149,02-11-2023,Beauty,577.26,Debit Card,Delivered,3.9,Africa
ORD_00811,CUST_509,VEND_383,17-10-2024,Books,638.07,Cash,Cancelled,2.5,Europe
ORD_00812,CUST_500,VEND_268,06-02-2024,Beauty,169.13,UI,Cancelled,3.6,North America
ORD_00813,CUST_965,VEND_264,10-04-2024,Electronics,709.09,Cash,Cancelled,4.7,asia
ORD_00814,CUST_839,VEND_408,03-26-2023,Groceries,611.51,Cash,Cancelled,2.1,South America
ORD_00815,CUST_377,VEND_369,20-05-2024,Electronics,283.38,Cash,Returned,4.3,South America
ORD_00816,CUST_49,VEND_1,01-10-2023,ClOthInG,406.21,crEDit card,Cancelled,1.6,Asia
ORD_00817,CUST_888,VEND_350,24-12-2023,Clothing,714.98,Debit Card,Delivered,4.4,South America
ORD_00818,CUST_320,VEND_350,14-08-2023,Sports,163.86,UPI,Delvered,4.4,South America
ORD_00819,CUST_616,VEND_224,02-01-2024,Clothing,183.28,PayPal,Cancelled,1,
ORD_00820,CUST_312,VEND_314,02-08-2025,Home Decor,700.13,Cash,Returned,1.5,Europe
ORD_00821,CUST_592,VEND_143,05-22-2025,Groceries,922.85,Cash,Returned,1.7,Europe
ORD_00822,CUST_332,VEND_475,15-10-2023,Beauty,202.03,PayPal,Returned,1.7,South merica
ORD_00823,CUST_17,VEND_30,08-18-2025,Clothing,411.67,Debit Card,Delivered,4,North America
ORD_00824,CUST_596,VEND_232,30-09-2023,Home Decor,291.21,UPI,Cancelled,3.3,Europe
ORD_00825,CUST_950,VEND_431,01-22-2024,Electronics,,Cash,Cancelled,3.6,North America
ORD_00826,CUST_716,VEND_374,07-01-2025,Books,911.56,PayPal,Delivered,4.4,North America
ORD_00827,CUST_912,VEND_211,01-01-2024,Electronics,263.14,Credit Card,Delivered,1.6,South America
ORD_00828,CUST_501,VEND_309,05-11-2023,Sports,167.46,Cash,Delivered,3.6,SoUtH ameRIca
ORD_00829,CUST_174,VEND_170,14-02-2025,Books,868.31,Debit Card,Returned,4.6,Asia
ORD_00830,CUST_418,VEND_311,07-03-2024,Beauty,915.85,Cash,Cancelled,2.7,South America
ORD_00831,CUST_483,VEND_227,11-16-2023,ClOthINg,277.9,CaSh,ReturnEd,1.4,Europe
ORD_00832,CUST_502,VEND_216,03-06-2025,Sports,322.52,UPI,Delivered,4.4,North America
ORD_00833,CUST_553,VEND_278,20-10-2023,Groceries,305.39,UPI,Cancelled,2,Asia
ORD_00834,CUST_322,VEND_297,05-23-2024,Spors,940.27,UPI,Cancelled,4.8,North America
ORD_00835,CUST_66,VEND_195,24-05-2023,Books,,UPI,Delivered,1.4,Europe
ORD_00836,CUST_999,VEND_100,02-07-2023,Electronics,693.62,Debit Card,Cancelled,3.6,Asia
ORD_00837,CUST_961,VEND_454,14-03-2024,Clothing,90.57,CAsh,Cancelled,4.6,North Aerica
ORD_00838,CUST_430,VEND_213,08-07-2024,Books,338.03,Debit Crd,Cancelled,3.9,North America
ORD_00839,CUST_230,VEND_197,11-08-2023,Books,318.55,Debit Card,Returned,3,North America
ORD_00840,CUST_163,VEND_148,07-10-2025,Groceries,310.35,Debit Card,rETurNed,4.9,Europe
ORD_00841,CUST_545,VEND_146,31-10-2025,Home Decor,917.37,PayPal,Cancelled,2.8,Europe
ORD_00842,CUST_736,VEND_378,08-11-2024,Beauty,669.44,Credit Card,Returned,1.1,Europe
ORD_00843,CUST_229,VEND_264,11-27-2023,Electronics,401.83,Debit Card,Delivered,2.9,South America
ORD_00844,CUST_47,VEND_272,17-01-2025,Electronics,647.46,PayPal,Delivered,3.9,Africa
ORD_00845,CUST_191,VEND_481,19-10-2023,Home Deco,197.91,cREdIt caRD,Returned,3.6,South America
ORD_00846,CUST_737,VEND_157,20-01-2025,Electronics,35.08,Credit Card,Delivered,3.8,Europe
ORD_00847,CUST_325,VEND_80,21-05-2023,Groceries,18.34,Credit Card,Cancelled,3.6,Aia
ORD_00848,CUST_269,VEND_104,15-09-2025,Books,800,crEdIt cArD,Delivered,2.5,
ORD_00849,CUST_675,VEND_418,03-06-2024,Electronics,959.39,Credit Card,Delivered,,Europe
ORD_00850,CUST_447,VEND_237,19-10-2023,Electronics,85.67,Cash,rEturNEd,3.2,Europe
ORD_00851,CUST_955,VEND_453,01-05-2025,Sports,367.79,Debit Card,Delivered,2.1,NoRth AMERiCa
ORD_00852,CUST_779,VEND_394,10-07-2024,Clothing,915.22,Credit Card,Delivered,3.6,South America
ORD_00853,CUST_791,VEND_182,03-10-2023,Home Decor,451.57,Debit Card,Returned,2.4,Africa
ORD_00854,CUST_90,VEND_153,08-18-2023,Books,751.48,PayPal,Returned,3.7,afrIcA
ORD_00855,CUST_841,VEND_403,27-07-2025,Home Decor,506.68,Cash,CAncEllED,1.2,
ORD_00856,CUST_933,VEND_171,12-10-2024,Beauty,826.82,cReDIt CaRd,Returned,3.6,South America
ORD_00857,CUST_561,VEND_274,09-13-2023,Books,130.64,PayPal,Returned,4.1,
ORD_00858,CUST_529,VEND_214,02-21-2023,SpOrTS,228.44,Debit Card,DeLivERed,3.1,South America
ORD_00859,CUST_857,VEND_436,25-08-2023,Home Decor,26.75,Cah,Returned,1.4,Europe
ORD_00860,CUST_943,VEND_220,02-04-2023,HOmE DeCoR,570.82,PayPal,Delivered,1.2,asIA
ORD_00861,CUST_795,VEND_483,09-03-2025,Books,585.74,PayPal,Cancelled,1.6,Asia
ORD_00862,CUST_223,VEND_87,25-05-2025,Groceries,719.87,Cash,Cancelled,2.1,Asia
ORD_00863,CUST_283,VEND_94,03-03-2024,Electronics,288.68,Credit Card,Cancelled,1,Asia
ORD_00864,CUST_68,VEND_64,19-02-2025,Groceries,503.08,Cash,Returned,2,Europe
ORD_00865,CUST_987,VEND_455,29-01-2025,Beauty,38.37,Debit Card,Returned,3.1,Europe
ORD_00866,CUST_866,VEND_10,29-04-2025,Groceries,83.72,Debit Card,Cancelled,4.2,North America
ORD_00867,CUST_7,VEND_475,11-19-2024,ClOtHing,,PayPal,CaNCELLEd,4.6,Asia
ORD_00868,CUST_605,VEND_261,17-01-2025,Electronics,449.78,Cash,Delivered,3.2,North America
ORD_00869,CUST_116,VEND_83,01-21-2023,Electronics,707.99,Debit Card,Cancelled,3.8,South America
ORD_00870,CUST_476,VEND_90,27-06-2024,Groceries,,PayPal,Delivered,1.9,Asia
ORD_00871,CUST_138,VEND_452,08-12-2024,Groeries,296.4,Cash,deLiveRed,1.1,Africa
ORD_00872,CUST_519,VEND_3,17-11-2023,Clothing,484.25,UPI,Delivered,3.3,Asia
ORD_00873,CUST_220,VEND_16,29-05-2025,Clothing,831.39,Debit Card,Delivered,3.6,Africa
ORD_00874,CUST_410,VEND_303,10-02-2023,Groceries,704.99,Cash,Cancelled,4,North America
ORD_00875,CUST_680,VEND_27,05-25-2025,Electronics,265.4,Cash,Delivered,4.6,Europe
ORD_00876,CUST_435,VEND_430,17-04-2023,Electronics,708.54,Debit Card,Cancelled,3.6,Africa
ORD_00877,CUST_611,VEND_95,19-02-2023,Electronics,,UPI,Cancelled,4.7,Asia
ORD_00878,CUST_881,VEND_404,23-06-2025,Home Decor,426.94,UPI,Returned,3,Asia
ORD_00879,CUST_519,VEND_465,23-07-2024,Books,268.59,Cash,Returned,1.2,North America
ORD_00880,CUST_820,VEND_417,30-10-2024,Groceries,868.14,PayPal,Delivered,1.2,Europe
ORD_00881,CUST_641,VEND_123,24-12-2023,Home Decor,584.89,Cash,Delivered,,Europe
ORD_00882,CUST_158,VEND_95,09-04-2023,Electronics,260.69,Credit Card,Delivered,4.8,Africa
ORD_00883,CUST_196,VEND_229,06-05-2025,Books,207.6,PAypaL,Returned,3.2,Europe
ORD_00884,CUST_828,VEND_330,20-09-2024,Beauty,392.46,Debit Card,Delivered,3,Asia
ORD_00885,CUST_116,VEND_450,08-04-2023,Home Decor,151.59,PayPal,Returned,2,AsIa
ORD_00886,CUST_160,VEND_107,13-07-2023,Books,831.09,Debit Card,Delivered,1.9,South Amerca
ORD_00887,CUST_706,VEND_204,26-04-2023,Clothing,374.21,UPI,Returned,1.6,ASIa
ORD_00888,CUST_297,VEND_468,26-01-2024,Books,645.72,UPI,Delivered,4.8,Africa
ORD_00889,CUST_435,VEND_466,04-24-2025,Home Decor,654.77,UPI,Cancelled,4.2,noRth aMerICa
ORD_00890,CUST_784,VEND_330,09-28-2025,Electronics,531.11,PyPl,Returned,3,NoRTh AMeRIcA
ORD_00891,CUST_978,VEND_291,19-06-2024,Electronics,283.67,UPI,Delivered,4.6,Asia
ORD_00892,CUST_593,VEND_317,16-05-2024,Clothing,58.49,uPi,Cancelled,2.8,Asia
ORD_00893,CUST_651,VEND_200,01-10-2025,Beauty,377.12,PayPal,Cancelled,2.7,North America
ORD_00894,CUST_86,VEND_203,02-05-2024,Beauty,300.92,dEBIT cArD,Cancelled,1.5,Asia
ORD_00895,CUST_259,VEND_473,05-10-2025,Home Decor,237.79,Debit Card,Cancelled,bad,
ORD_00896,CUST_691,VEND_194,13-04-2025,Books,514.39,PayPal,Delivered,1.2,Africa
ORD_00897,CUST_621,VEND_113,09-07-2024,Books,,UPI,Cancelled,3.6,South America
ORD_00898,CUST_399,VEND_448,05-01-2023,Groceries,93.42,PayPal,Returned,2.5,EURope
ORD_00899,CUST_415,VEND_90,09-04-2025,Books,272.56,Cash,Delivered,4.9,urope
ORD_00900,CUST_100,VEND_159,20-03-2024,Sports,549.01,Credit Card,Cancelled,1.1,aFRICa
ORD_00901,CUST_457,VEND_316,19-09-2024,Clothing,688.41,UPI,Returned,1.4,Asia
ORD_00902,CUST_93,VEND_413,12-20-2023,Home Decor,928.77,Cash,Delivered,2.5,North America
ORD_00903,CUST_686,VEND_218,29-06-2024,Groceries,353.46,Cash,Delivered,4,North America
ORD_00904,CUST_735,VEND_426,17-08-2023,Home Decor,442.14,Credit Card,Returned,2.8,North America
ORD_00905,CUST_391,VEND_176,03-06-2023,BEAuTY,701.5,Debit Card,CanCelLEd,3.9,Asia
ORD_00906,CUST_106,VEND_250,27-05-2024,Clothing,169.45,PayPal,Delivered,3.5,Europe
ORD_00907,CUST_558,VEND_177,11-12-2023,GrOceRiEs,829.9,UPI,Delivered,4,Asia
ORD_00908,CUST_281,VEND_406,04-08-2023,Books,394.99,Cash,Returned,,Asia
ORD_00909,CUST_927,VEND_342,28-03-2025,Beauty,981.35,UPI,Delivered,2.3,Europe
ORD_00910,CUST_535,VEND_348,24-05-2025,Home Decor,593.21,UPI,Returned,4.8,Asia
ORD_00911,CUST_561,VEND_361,02-06-2023,sporTs,101.35,Cash,RETurned,1.4,Asia
ORD_00912,CUST_952,VEND_37,04-29-2024,Electronics,67.73,Cash,Returned,4.9,North America
ORD_00913,CUST_410,VEND_3,02-11-2024,Home Decor,216.7,PayPal,Returned,2.1,nOrTh amErIca
ORD_00914,CUST_560,VEND_276,12-14-2024,Electronics,690.33,PayPal,Retuned,3.2,Europe
ORD_00915,CUST_320,VEND_374,04-23-2024,ELEcTrONics,85.21,Cash,Returned,2.9,Africa
ORD_00916,CUST_833,VEND_488,01-01-2023,Sports,624.4,PayPa,retUrneD,1.8,Africa
ORD_00917,CUST_632,VEND_205,21-10-2023,Home Decor,204.89,UPI,Cancelled,3,North America
ORD_00918,CUST_177,VEND_64,16-03-2025,Electronics,787.36,Cash,DELivErEd,3.2,Asia
ORD_00919,CUST_640,VEND_128,05-21-2024,Books,522.23,Debit Card,CAnCeLleD,1.6,Asia
ORD_00920,CUST_877,VEND_353,21-12-2023,Home Decor,440.37,cREdIT cARd,Delivered,1.2,Europe
ORD_00921,CUST_468,VEND_207,15-08-2023,Beauty,834.29,Cash,Delivered,1.5,Asia
ORD_00922,CUST_739,VEND_378,15-07-2024,Electronics,703.6,Cash,Cancelled,4.6,North America
ORD_00923,CUST_875,VEND_402,11-02-2025,Home Decor,718.75,UPI,Returned,4.5,Africa
ORD_00924,CUST_586,VEND_212,03-10-2025,Beauty,749.4,UPI,Returned,4.1,Africa
ORD_00925,CUST_489,VEND_141,21-05-2023,books,406.12,PayPal,RETUrned,4.2,South America
ORD_00926,CUST_188,VEND_282,17-08-2024,Electronics,469.43,UPI,CANCEllED,2.7,Africa
ORD_00927,CUST_50,VEND_7,30-11-2024,Electronics,742.62,PayPal,Returned,1.8,Europe
ORD_00928,CUST_51,VEND_196,10-01-2025,Home Decor,290.95,Debit Card,Returned,3.4,North America
ORD_00929,CUST_372,VEND_378,09-02-2024,sPOrts,292.8,Cash,Delivered,2.2,Europe
ORD_00930,CUST_884,VEND_193,08-07-2025,Sports,863.24,Credit Card,CaNceLlED,4.2,AsIa
ORD_00931,CUST_443,VEND_5,02-13-2023,Beauty,805.01,UPI,Returned,3.9,Asia
ORD_00932,CUST_730,VEND_361,19-02-2025,Groceries,400.29,dEBiT Card,Cancelled,1.1,NoRth ameRiCa
ORD_00933,CUST_96,VEND_34,25-05-2025,Clothing,811.76,Debit Card,Returned,3.7,Asa
ORD_00934,CUST_531,VEND_93,26-06-2023,Beauty,793.33,Cash,RETurnED,1.3,North America
ORD_00935,CUST_179,VEND_30,03-11-2023,ooks,633.05,Credit Card,CaNCeLleD,4.2,Africa
ORD_00936,CUST_65,VEND_420,11-13-2023,Clothing,,Credit Card,Delivered,1.5,Europe
ORD_00937,CUST_107,VEND_111,09-10-2024,Groceries,52.28,PayPal,Delivered,1.5,South America
ORD_00938,CUST_650,VEND_100,11-01-2024,Electronics,442.53,Debit Card,Delivered,2.1,Africa
ORD_00939,CUST_507,VEND_457,09-10-2023,Home Decor,845.22,Credit Card,Returned,4,Africa
ORD_00940,CUST_223,VEND_400,08-19-2025,Beauty,775.13,Cash,Returned,2.7,Europe
ORD_00941,CUST_666,VEND_47,29-03-2024,Beauty,670.8,Debit Card,Delivered,2.7,South America
ORD_00942,CUST_909,VEND_219,24-03-2024,SPortS,448.38,Debit Card,Delivered,5,eUroPE
ORD_00943,CUST_264,VEND_311,05-04-2025,Home Decor,254.87,debIt cARD,Delivered,1.9,North America
ORD_00944,CUST_797,VEND_199,05-23-2023,Electronics,817.57,PayPal,Cancelled,3.7,South Amerca
ORD_00945,CUST_48,VEND_347,10-10-2023,Clothing,378.31,Credit Card,Delivered,3,North America
ORD_00946,CUST_682,VEND_57,16-05-2025,Beauty,566.85,PayPal,Delivered,2.3,North America
ORD_00947,CUST_616,VEND_74,01-01-2024,Electronics,541.24,Debit Card,Delivered,3.6,North America
ORD_00948,CUST_591,VEND_253,06-01-2024,Clothing,169.45,PayPal,Delivered,4.5,North America
ORD_00949,CUST_804,VEND_350,08-05-2024,Groceries,818.47,Debit Card,Delivered,2.6,Europe
ORD_00950,CUST_352,VEND_106,10-01-2024,Sports,649.48,PaPal,CANCelleD,4.3,South America
ORD_00951,CUST_656,VEND_60,03-03-2024,Groceries,565.78,Cash,Returned,1.6,Asia
ORD_00952,CUST_17,VEND_373,06-03-2025,Books,591.64,Cash,Returned,1.3,North America
ORD_00953,CUST_347,VEND_114,03-26-2023,Electronics,854.71,Debit Card,Delivered,2.8,North America
ORD_00954,CUST_195,VEND_34,09-20-2024,Electronics,677.77,Debit Card,Returned,4.7,Erope
ORD_00955,CUST_220,VEND_190,01-18-2025,Clothing,22.13,Debit Card,Returned,2.5,South America
ORD_00956,CUST_466,VEND_406,03-04-2023,Beauty,79.08,UPI,Delivered,2.8,Africa
ORD_00957,CUST_695,VEND_40,12-02-2025,Electronics,570,UPI,Delivered,3.6,EURopE
ORD_00958,CUST_43,VEND_188,13-07-2025,Groceries,306.55,crEdIT cArd,ReTuRned,2.9,South America
ORD_00959,CUST_994,VEND_243,15-05-2025,Clothing,242.86,Cash,Returned,4.3,Asia
ORD_00960,CUST_240,VEND_465,07-10-2024,hOMe DECoR,730.26,Debit Card,Cancelled,1.5,North America
ORD_00961,CUST_949,VEND_204,13-06-2024,Sports,528.28,Cash,Delivered,2.5,North America
ORD_00962,CUST_337,VEND_292,13-09-2025,Electronics,854.08,CasH,canCeLleD,1.2,Europe
ORD_00963,CUST_608,VEND_422,05-04-2025,Beauty,701.7,Cash,dElivereD,2.8,Asia
ORD_00964,CUST_681,VEND_445,11-03-2025,Beauty,763.85,UPI,Returned,3.2,South America
ORD_00965,CUST_958,VEND_387,01-07-2024,eleCTroNicS,524.21,PayPal,Cancelled,2.6,Asia
ORD_00966,CUST_633,VEND_364,08-04-2024,Clothing,365.36,UpI,Delivered,4.5,Europe
ORD_00967,CUST_777,VEND_134,01-03-2024,Groceries,668.53,UPI,RetuRnED,4.6,Asia
ORD_00968,CUST_166,VEND_244,14-06-2025,Beauty,282.02,Cash,Cancelled,4.1,AFrica
ORD_00969,CUST_774,VEND_39,04-22-2025,Beauty,628.49,PayPal,Cancelled,3.1,Africa
ORD_00970,CUST_323,VEND_138,07-21-2025,Groceries,915.98,Cash,Cancelled,2.7,North Aerica
ORD_00971,CUST_918,VEND_345,09-05-2024,Books,244.17,caSh,deLIvERED,3,South America
ORD_00972,CUST_419,VEND_378,10-11-2023,hOmE dECoR,215.64,Credit Card,REtUrnED,3.2,Asia
ORD_00973,CUST_901,VEND_241,29-10-2025,Clothing,755.55,Credit Card,Delivered,3.3,North America
ORD_00974,CUST_570,VEND_276,04-23-2024,bOoKS,610.92,Debit Card,Delivered,2.4,North America
ORD_00975,CUST_117,VEND_472,10-01-2023,Electronics,595.79,UPI,Returned,4.6,Africa
ORD_00976,CUST_685,VEND_197,08-29-2023,ooks,647.47,Debit Card,Delivered,1.3,Asia
ORD_00977,CUST_663,VEND_491,22-10-2025,Electronics,716.18,UPI,Delivered,2.2,Africa
ORD_00978,CUST_829,VEND_227,08-22-2023,Clothing,398.06,Credit Card,Cancelled,3.2,South America
ORD_00979,CUST_408,VEND_462,04-17-2024,Electronics,50.06,Credit Card,Returned,1.5,Europe
ORD_00980,CUST_715,VEND_409,12-05-2023,Groceries,671.15,Debit Card,Cancelled,3.6,Asia
ORD_00981,CUST_855,VEND_160,27-04-2025,Electronics,798.3,PayPal,Returned,4.1,North America
ORD_00982,CUST_947,VEND_471,24-05-2023,Sports,128.53,Cash,Delivered,4.4,Europe
ORD_00983,CUST_959,VEND_177,02-08-2024,Home Decor,868.68,PayPal,Cancelled,4,South America
ORD_00984,CUST_441,VEND_403,12-28-2024,Books,641.01,PayPal,Returned,2.8,Europe
ORD_00985,CUST_205,VEND_138,22-02-2025,Home Decor,148.85,CAsH,Returned,2.4,North America
ORD_00986,CUST_95,VEND_218,07-18-2024,Sports,563.83,Cash,ancelled,3,EuropE
ORD_00987,CUST_789,VEND_325,09-06-2023,Electronics,455.23,Debit Card,cAnCeLLeD,4.1,South America
ORD_00988,CUST_69,VEND_121,01-07-2024,Electronics,775.66,Cash,Cancelled,2.4,Africa
ORD_00989,CUST_140,VEND_282,03-13-2025,Groceries,168.45,Debit Card,Canclld,4.4,Europe
ORD_00990,CUST_363,VEND_154,05-12-2024,grocErIEs,857.26,Cash,Delivered,4,Europe
ORD_00991,CUST_894,VEND_259,09-11-2024,Book,642.95,Debit Card,Cancelled,2.5,South America
ORD_00992,CUST_868,VEND_478,04-05-2025,Beauty,914.78,PayPal,Delivered,4.9,South America
ORD_00993,CUST_697,VEND_70,09-21-2025,Clothing,354.45,UPI,Cancelled,2.2,North America
ORD_00994,CUST_634,VEND_373,18-09-2023,HOME DeCor,438.31,Debit Card,Cancelled,4.5,North America
ORD_00995,CUST_529,VEND_96,05-18-2025,Sports,921.84,PAyPAL,Returned,1.6,soUTH amERiCA
ORD_00996,CUST_625,VEND_270,03-30-2025,BEaUty,822.49,PI,Returned,3.8,Europe
ORD_00997,CUST_586,VEND_374,01-26-2025,Beauty,410.95,PayPal,Cancelled,4,Europe
ORD_00998,CUST_706,VEND_210,02-06-2024,Home Decor,27.17,UPI,Delivered,1.8,North America
ORD_00999,CUST_559,VEND_218,04-04-2025,Groceries,158.18,Debit Card,dElIVered,3.1,Africa
ORD_01000,CUST_852,VEND_119,27-02-2024,CLoThiNG,,PayPal,Returned,4.1,Asia
ORD_01001,CUST_635,VEND_279,10-07-2023,Home Decor,510.67,Credit Card,Cancelled,4.3,Asia
ORD_01002,CUST_25,VEND_431,05-31-2025,Sports,280.38,UPI,Returned,bad,South America
ORD_01003,CUST_244,VEND_425,18-07-2023,Electronics,794.93,UPI,Returne,1.3,euROpE
ORD_01004,CUST_572,VEND_249,28-04-2023,Beauty,990.18,Cash,Delivered,3.7,North America
ORD_01005,CUST_828,VEND_474,03-27-2025,Electronics,923.45,Credit Card,Cancelled,4.4,Asia
ORD_01006,CUST_541,VEND_184,16-03-2024,Beauty,542.01,Cash,REtURNed,1.5,NoRtH AMERICa
ORD_01007,CUST_240,VEND_440,12-04-2024,Books,366.34,PayPal,Cancelled,4.2,Europe
ORD_01008,CUST_333,VEND_177,30-08-2023,Sports,482.19,Credit Card,Delivered,3.7,Africa
ORD_01009,CUST_872,VEND_150,01-09-2025,Sports,876.11,PayPal,Cancelled,1.6,EurOPe
ORD_01010,CUST_258,VEND_103,15-04-2024,Sports,13.24,Cash,Cancelled,1.2,euRoPe
ORD_01011,CUST_998,VEND_301,18-03-2025,Clothing,748.51,UPI,Returned,1.9,Africa
ORD_01012,CUST_180,VEND_8,05-21-2025,Groceries,574.33,Cash,DElIveReD,1.9,Africa
ORD_01013,CUST_204,VEND_336,16-09-2024,Groceries,408.65,UPI,Delivered,4.1,South America
ORD_01014,CUST_500,VEND_367,30-11-2024,lectronics,868.07,PayPal,Cancelled,3.5,North America
ORD_01015,CUST_521,VEND_314,09-01-2024,Home Decor,466.38,UPI,rETURNEd,4.4,Europe
ORD_01016,CUST_999,VEND_31,02-25-2024,Books,880.6,Credit Card,Cancelled,4.1,sOUTH AmEricA
ORD_01017,CUST_867,VEND_33,30-06-2024,Sports,575.97,PayPal,Delivered,2.3,Europe
ORD_01018,CUST_262,VEND_38,23-07-2024,Beauty,967.25,Debit Card,Cancelled,2.7,eurOpe
ORD_01019,CUST_672,VEND_293,08-16-2024,Clothing,406.03,Debit Card,Delivered,4.6,Asia
ORD_01020,CUST_945,VEND_61,01-06-2023,Sports,774.81,UPI,Cancelled,2.1,Africa
ORD_01021,CUST_429,VEND_338,29-01-2024,Beauty,539.54,Credit Card,RetuRnED,2.7,Asia
ORD_01022,CUST_910,VEND_102,14-12-2023,Groceries,909.81,Cash,Cancelled,4.1,North America
ORD_01023,CUST_379,VEND_434,01-02-2023,Home Decor,438.59,PayPal,delIVEReD,3.6,Euope
ORD_01024,CUST_263,VEND_106,19-04-2025,Beauty,134.65,Cash,Cancelled,2.3,SOUTH ameRicA
ORD_01025,CUST_403,VEND_113,09-14-2025,Electronics,294.3,Credit Card,Returned,1,Europe
ORD_01026,CUST_859,VEND_360,21-06-2024,Books,108.85,Credit Card,Cancelled,1.1,South America
ORD_01027,CUST_221,VEND_34,05-12-2024,Home Decor,668.33,Cash,Returned,1.5,Asia
ORD_01028,CUST_596,VEND_75,25-06-2024,Books,140.73,UPI,Delivered,3.5,
ORD_01029,CUST_890,VEND_318,25-07-2024,Beauty,,Cash,Delivered,1.3,North America
ORD_01030,CUST_323,VEND_192,07-07-2024,Clothing,267.56,Debit Card,Delivered,4.9,Asia
ORD_01031,CUST_723,VEND_275,06-12-2023,Sprts,985.1,Credit Card,Delivered,1.8,NoRtH amERiCA
ORD_01032,CUST_392,VEND_14,06-11-2023,GroCEriEs,511.46,PayPal,Delivered,3.7,North America
ORD_01033,CUST_26,VEND_302,04-19-2024,Electronics,625.53,UPI,Returned,3.5,North America
ORD_01034,CUST_420,VEND_276,10-06-2024,Goceies,515.59,Debit Card,Delivered,2.9,South America
ORD_01035,CUST_346,VEND_59,31-07-2024,Clothing,878.97,CreDIt CArD,Delivered,1.1,Asia
ORD_01036,CUST_96,VEND_418,23-02-2023,Electronics,720.6,Credit Card,Cancelled,4.8,Nort America
ORD_01037,CUST_120,VEND_50,15-04-2023,Home Decor,,Debit Card,Delivered,2.5,South America
ORD_01038,CUST_75,VEND_433,04-05-2025,Sports,858.87,Debit Card,Cancelled,4.5,North America
ORD_01039,CUST_893,VEND_376,22-11-2024,Groceries,889.41,Credit Card,Delivered,3.8,Europe
ORD_01040,CUST_974,VEND_155,03-21-2025,Home Decor,338.47,Debit Card,Returned,1.9,Africa
ORD_01041,CUST_738,VEND_471,01-27-2025,Books,211.37,UPI,RetuRneD,2.1,Asia
ORD_01042,CUST_40,VEND_131,19-06-2025,Electronics,498.96,PayPal,Delivered,4.4,Africa
ORD_01043,CUST_852,VEND_424,07-28-2024,Electronics,174.45,PayPal,Delivered,4.2,South America
ORD_01044,CUST_778,VEND_363,24-02-2025,Sports,984.19,Credit Card,Cancelled,4,Africa
ORD_01045,CUST_513,VEND_323,02-21-2023,hOME deCOR,731.52,Cash,Cancelled,2,sOuth AmERiCa
ORD_01046,CUST_501,VEND_417,30-11-2023,cLOTHING,629.75,PayPal,Cancelled,4.6,North America
ORD_01047,CUST_271,VEND_96,03-18-2023,Clothing,880.18,PayPal,Returned,4.7,Europe
ORD_01048,CUST_967,VEND_55,09-29-2023,Books,431.56,PaypaL,Delivered,4.3,South America
ORD_01049,CUST_50,VEND_488,31-08-2023,Home Decor,646.59,PayPal,Delivered,4.5,Africa
ORD_01050,CUST_242,VEND_353,10-18-2023,Electronics,989.63,UPI,Cancelled,4.3,NorTh AmErIcA
ORD_01051,CUST_594,VEND_335,25-01-2025,Beauty,323,Debit Card,Returned,1,Africa
ORD_01052,CUST_366,VEND_239,16-01-2024,Groceries,6.31,Debit Card,Delivered,,Europe
ORD_01053,CUST_337,VEND_21,15-05-2023,Beauty,320.57,Credit Card,Cancelled,4.8,North America
ORD_01054,CUST_440,VEND_402,29-07-2025,Groceries,538.31,Credit Card,Delivered,bad,Europe
ORD_01055,CUST_441,VEND_499,07-10-2025,Home Decor,,PayPal,Cancelled,4,South America
ORD_01056,CUST_778,VEND_395,22-06-2023,GRocERIES,929.73,UPI,Returned,2,Europe
ORD_01057,CUST_816,VEND_204,09-22-2023,Groceries,560.92,CredIT CARD,Delivered,4.6,Europe
ORD_01058,CUST_141,VEND_445,24-10-2024,Sports,137.59,dEbIt caRd,Cancelled,2.5,Africa
ORD_01059,CUST_616,VEND_434,12-09-2023,Electronics,89.23,UPI,Cancelled,2.9,North America
ORD_01060,CUST_689,VEND_433,08-08-2025,Groceries,243.89,PayPal,Delivered,1.9,Asia
ORD_01061,CUST_727,VEND_34,04-05-2025,Beauty,647.75,UPI,Returned,4.8,AFRIcA
ORD_01062,CUST_580,VEND_109,05-21-2025,Beaut,773.6,Debit Card,Delivered,3.6,South America
ORD_01063,CUST_911,VEND_126,24-09-2023,Sports,801.32,PayPal,Delivered,4.2,Europe
ORD_01064,CUST_177,VEND_294,12-05-2023,Books,788.24,UPI,Delvered,1.3,North America
ORD_01065,CUST_545,VEND_176,04-08-2025,Elctronics,853.4,Credit Card,Returned,1,SOUTH AmericA
ORD_01066,CUST_608,VEND_171,13-09-2023,Home Decor,,Credit Card,Cancelled,2.2,Africa
ORD_01067,CUST_803,VEND_323,19-08-2024,Clothing,842.92,Cash,Cancelled,1.3,Afrca
ORD_01068,CUST_366,VEND_444,26-01-2025,Book,861.36,Cash,Returned,2.1,EUrOpe
ORD_01069,CUST_388,VEND_93,10-29-2024,Groceries,170.39,Credit Card,Delivered,1.8,Africa
ORD_01070,CUST_989,VEND_233,26-10-2024,ports,786.56,Cash,Delivered,2.6,Africa
